Key,Topic,Substance,Class,Document
55 morning glory,55 - euphoria - euphoric - feelings,morning glory,Serotonergic psychedelics,. these seemed to be the base feelings for the whole trip . the trip slowly built over the next to hours . euphoria held steady the whole placeholder but our
55 morning glory,55 - euphoria - euphoric - feelings,morning glory,Serotonergic psychedelics,on an indica strain but without any of the mental effects purely physical with some slow hours from here on out i start to down ' from my euphoria . i
55 morning glory,55 - euphoria - euphoric - feelings,morning glory,Serotonergic psychedelics,we both felt the first effects coming on . a slight oddness in our perceptions quickly changed into euphoria and relaxation after minutes . these seemed to be the base feelings
55 morphine,55 - euphoria - euphoric - feelings,morphine,Depressant / sedatives,more and they said no . i still felt good but the euphoria was dissipating fast . i think my dad drove me home and the first thing i did when
55 myristica spp.,55 - euphoria - euphoric - feelings,myristica spp.,Stimulants,of euphoria are still coming at intervals of about minutes but they lasting a little longer each placeholder . same intensity as before . nothing new to report other than an
55 nitrous oxide,55 - euphoria - euphoric - feelings,nitrous oxide,Dissociative psychedelics,pure euphoria and one whipit would put me into this state for real minutes an eternity in my dissolving mind . we were watching some cartoon and i thought that we
55 oxycodone,55 - euphoria - euphoric - feelings,oxycodone,Depressant / sedatives,a surging yet placid euphoria laying down at this point is usually essential i no longer need the computer for entertainment i am happy . say goodbyes sign off laydown turn
55 passiflora spp.,55 - euphoria - euphoric - feelings,passiflora spp.,Depressant / sedatives,. the change was very mild and subtle but there . i felt more tranquil slowed down and content . there was a pleasant body feel but it lacked the euphoria
55 pcp,55 - euphoria - euphoric - feelings,pcp,Dissociative psychedelics,hear what i had said minutes later . at this point the trip began to slowly subside . i still felt a great euphoria only less intense . the numbness became
55 propylhexedrine,55 - euphoria - euphoric - feelings,propylhexedrine,Stimulants,if tmi examined my eyes in bathroom mirror forgot to do this DATE insane pupil dilation listened to some dj tiesto intense stuff becoming really enjoyable definitely at a euphoria rapid
55 propylhexedrine,55 - euphoria - euphoric - feelings,propylhexedrine,Stimulants,also used the restroom to urinate and examined pupils no observed abnormal visible approximation of time of occurrence but still feeling absolutely euphoric and in control of almost everything almost a
55 psilocybin mushrooms,55 - euphoria - euphoric - feelings,psilocybin mushrooms,Serotonergic psychedelics,pure euphoria make for quite an intense experience that afterwards will seem like a very long i had noticed the beauty of the meadow before but now i seemed to be
55 psilocybin mushrooms,55 - euphoria - euphoric - feelings,psilocybin mushrooms,Serotonergic psychedelics,. instead i had the best feeling of euphoria i experienced in a really really long time . i had a PERSON PERSON song called man ' slip into my head
55 psilocybin mushrooms,55 - euphoria - euphoric - feelings,psilocybin mushrooms,Serotonergic psychedelics,i still do know if i slept or not between my euphoria and this next period and will never know . although i was no longer in a state of pure
55 psilocybin mushrooms,55 - euphoria - euphoric - feelings,psilocybin mushrooms,Serotonergic psychedelics,. overtaken by pure euphoria i distinctly remember a smile across my face for the duration . anyway i started to take in the sharpness of objects under the streetlights .
55 sceletium tortuosum,55 - euphoria - euphoric - feelings,sceletium tortuosum,Depressant / sedatives,bit euphoria and joy slightly more at ease with communication with people with thinking clear fast and structured thinking new and good ideas for stuff to do or ideas that thought
55 silene undulata,55 - euphoria - euphoric - feelings,silene undulata,Oneirogens,would be . after falling asleep the first effect i felt was euphoria for a quick fleeting minute . then there was a race i remember the beginning very well but
55 substituted piperazines,55 - euphoria - euphoric - feelings,substituted piperazines,Stimulants,a rush of euphoria would wipe it away from my we walked for a considerable time mostly around the same area as we did want to stray too far from home
55 tramadol,55 - euphoria - euphoric - feelings,tramadol,Depressant / sedatives,never got beyond that . it was mildly stimulating yet made my mind foggy and slow . it was not euphoric at all so after an hour and a half of
55 tramadol,55 - euphoria - euphoric - feelings,tramadol,Depressant / sedatives,you who are keeping track . the body high was much milder now it was slowly fading but i was still somewhat euphoric and still in an incredibly happy i highly
55 tramadol,55 - euphoria - euphoric - feelings,tramadol,Depressant / sedatives,overall euphoric feeling and it feels kind of like floating . am this is a period change and when i walked through the halls with the crowd of people they were
55 tramadol,55 - euphoria - euphoric - feelings,tramadol,Depressant / sedatives,down and stayed completely still for hours on end the euphoria would actually multiply as time went on . my attitude actually reached a somewhat transcendental state as my mind would
55 valeriana officinalis,55 - euphoria - euphoric - feelings,valeriana officinalis,Depressant / sedatives,. then a creeping kind of mellow feeling euphoric really that lasts for a good long time and leaves me with a nice afterglow . the body slows down but the
55 venlafaxine,55 - euphoria - euphoric - feelings,venlafaxine,Antidepressants / antipsychotics,. while there is no euphoria involved i will probably be on PERSON or a long time since it works for me . i would hesitate to switch to any other
55 zopiclone,55 - euphoria - euphoric - feelings,zopiclone,Depressant / sedatives,others . overall i felt high and euphoric extremely heavy and tired . also had slow vision throughout . the color changing business may have been due to the fact i
57 1p-lsd,57 - speed - faster - fast,1p-lsd,Serotonergic psychedelics,start easy min pace . but i feel like it too easy . i go fast . and faster . until i almost sprinting . i end up running a mile
57 1p-lsd,57 - speed - faster - fast,1p-lsd,Serotonergic psychedelics,very strong with this . sometimes a bug would leave a tracer about to feet long . people would swing bats and spin poi and things of that nature and it
57 25i-nbome,57 - speed - faster - fast,25i-nbome,Serotonergic psychedelics,want to worry the other two so i mention it . by fast i mean faster than normal and really hard thumping . i even peaking at this point and all
57 25i-nbome,57 - speed - faster - fast,25i-nbome,Serotonergic psychedelics,out of there . so i paid for the both of us which was a longer process than desired since their printer takes like seconds to print and also i forgot
57 2c-b,57 - speed - faster - fast,2c-b,Serotonergic psychedelics,sure no boats are in the area no one up by the road and somewhat quickly get the job done . not the most ideal of circumstances i like to be
57 2c-b,57 - speed - faster - fast,2c-b,Serotonergic psychedelics,locomotive so the situation was not critical for me anymore . the police arrived very quickly dog handlers but hey whatever chaps just do what you got to do . i
57 2c-c,57 - speed - faster - fast,2c-c,Serotonergic psychedelics,the second batch it was decided that the procedure should be approximately hoping that the rate of addition would be less of a problem . the addition was also performed at
57 2c-e,57 - speed - faster - fast,2c-e,Serotonergic psychedelics,. i watched my speedomoter bounce from to back and forth for most of the long straight journey . no possible way of holding the car in a straight line .
57 2c-e,57 - speed - faster - fast,2c-e,Serotonergic psychedelics,look like the blades had stopped in place and then proceeded to turn around and accelerate very rapidly in the other direction . this effect was much akin to how a
57 2c-i,57 - speed - faster - fast,2c-i,Serotonergic psychedelics,wild open spaces that will not be descrated by people just looking for their next quick thrill . it seems evident to me that walking is the proper speed for a
57 2c-i,57 - speed - faster - fast,2c-i,Serotonergic psychedelics,peak and stay that way for half an hour or so movement and shifting becomes rapid and almost urgent like a river flowing faster . trails are also more prominent at
57 2c-i,57 - speed - faster - fast,2c-i,Serotonergic psychedelics,on end only to be driven when feeling lazy is also not an option any longer . m has a car that we can use for long journeys and there is
57 2c-i,57 - speed - faster - fast,2c-i,Serotonergic psychedelics,that exhaustive list a general bit of info before i have known about rc for longer then i have had the ability to order things online myself . with easy access
57 2c-t-7,57 - speed - faster - fast,2c-t-7,Serotonergic psychedelics,will give you a solid four hours of hard tripping . the upswing is very fast as is the downswing . the tail hours are very pleasant assuming you not super
57 4-aco-dmt,57 - speed - faster - fast,4-aco-dmt,Serotonergic psychedelics,piece of toilet paper as a parachute . its loosely wrapped to help it hit faster . washed down with orange said fuck it and put another tiny little bump onto
57 4-fluoroamphetamine,57 - speed - faster - fast,4-fluoroamphetamine,Stimulants,job interview work school you know what i mean and you want it to come slower it actually comes faster . i usually am rushing to try to do as many
57 4-ho-mipt,57 - speed - faster - fast,4-ho-mipt,Serotonergic psychedelics,for now . but i be back yo those PERSON are kicking in . i slow right now . ' i think the word is . but yea . this is
57 5-meo-dmt,57 - speed - faster - fast,5-meo-dmt,Serotonergic psychedelics,action of is that it begins with a ' and the rest is a drift slowly back down from there . it is similar to being propelled to a great height
57 5-meo-dmt,57 - speed - faster - fast,5-meo-dmt,Serotonergic psychedelics,too quickly for my taste so i attempt to get a grip on myself to slow things down and assess the situation . this attempt to reduce velocity is completely worthless
57 5-meo-mipt,57 - speed - faster - fast,5-meo-mipt,Serotonergic psychedelics,shine through this sounds like a better theory except that i could not fathom acting longer than foxy nor could i imagine foxy being stronger than anything let alone . this
57 6-apb,57 - speed - faster - fast,6-apb,Entactogens,it inherently carries are also the type who are generally more concerned with making a quick buck whether they end up partially responsible for getting or more very promising chems up
57 acorus calamus,57 - speed - faster - fast,acorus calamus,Other,american sweet flag as acorus americanus . because all sweet flag in north american has long been lumped together as acorus calamus especially in the popular realm expect the confusion to
57 alcohol,57 - speed - faster - fast,alcohol,Depressant / sedatives,another meeting the roads slick with fresh ice . he drives above the speed limit accelerating quickly turning much to sharp for the conditions . he wants to drive recklessly to
57 amphetamine,57 - speed - faster - fast,amphetamine,Stimulants,neither a nor i had done speed before so i figured we would start off slow just a bump off of a my key . recalling how pleasant it was to
57 amphetamine,57 - speed - faster - fast,amphetamine,Stimulants,due in an hour . we had to write around definitions and this was the fastest i had ever done homework . i copied them from the book in mins .
57 amphetamine,57 - speed - faster - fast,amphetamine,Stimulants,to take these differently . i read somewhere about crushing up xr to negate the extended release and get the full strength at once . i unsure how true this is
57 amt,57 - speed - faster - fast,amt,Serotonergic psychedelics,bmw . does all the same things moves you from a to b can go fast burns gasoline to create propulsion but there is definetly a line between the two the
57 amt,57 - speed - faster - fast,amt,Serotonergic psychedelics,fact that most people could only put up with him for a certain amount of time . anyway i classified him as a ' and saw him as being anything but
57 amt,57 - speed - faster - fast,amt,Serotonergic psychedelics,tall and foot wide a shaman with the face of a bird . on his short round body he wore an oversized dark gray cloak . the sleeves reached down past
57 anadenanthera colubrina,57 - speed - faster - fast,anadenanthera colubrina,Serotonergic psychedelics,if i was going to make it . and neither was i . remember the acceleration velocity factor at this point it had picked up to a good few thousand metres
57 ayahuasca,57 - speed - faster - fast,ayahuasca,Serotonergic psychedelics,around as if they were spinning inside a giant washing machine . they were spinning faster and faster then they would slow down then speed up again then change the direction
57 ayahuasca,57 - speed - faster - fast,ayahuasca,Serotonergic psychedelics,a beautifully formed torso and muscular streamlined limbs . his head was most of the time shadowed and lacked distinct facial features . there were sometimes insectian extra legs sometime propelling
57 ayahuasca,57 - speed - faster - fast,ayahuasca,Serotonergic psychedelics,eyes . but this placeholder it on some serious steroids . and it much much faster . colors shapes and animals all of which move at an pace whizz by me
57 cannabis spp.,57 - speed - faster - fast,cannabis spp.,Depressant / sedatives,so especially if i want to make edibles firecrackers . no method i tried hit fast enough to be worth the time effort . if it takes minutes to make a
57 cannabis spp.,57 - speed - faster - fast,cannabis spp.,Depressant / sedatives,generally flying through the air in this body of mine whether it be at a fast or slow velocity . i always wished i could fly more than anything . i
57 cannabis spp.,57 - speed - faster - fast,cannabis spp.,Depressant / sedatives,takes minutes to make a firecracker well it not like the firecracker hits me minutes faster than the straight bud . does that make sense if person starts making a firecracker
57 cannabis spp.,57 - speed - faster - fast,cannabis spp.,Depressant / sedatives,pun . so i thought the only way to keep my heart from beating any faster was to keep absolutely still the more you move the faster your heart beats .
57 cocaine,57 - speed - faster - fast,cocaine,Stimulants,and more takes over your one turns to four and four turns to my beating fast and got a now eight lines do it just get me by so i do
57 cocaine,57 - speed - faster - fast,cocaine,Stimulants,do need it but if the dealer fails to turn up you should see the long faces only for the sombre mood to turn to hilarity and joy when a mobile
57 cocaine,57 - speed - faster - fast,cocaine,Stimulants,pace even at mph in a and he stayed right on my ass . i slowed down to so he could pass me and the fucker stayed right on my ass
57 cocaine,57 - speed - faster - fast,cocaine,Stimulants,to chop out four rails and we will have a race as soon as the clock hits coming down so this is a great idea . i chop them out and
57 datura spp.,57 - speed - faster - fast,datura spp.,Deliriants,ninja speed out of nowhere . is quite impressed at his reflexes kicking in in time and that he could jump off something that was already falling and had nothing to
57 diphenhydramine,57 - speed - faster - fast,diphenhydramine,Depressant / sedatives,done ' snaps back into ' the hell are you talking about dude i have short hair . i am on the computer looking up cheat codes for a video game
57 diphenhydramine,57 - speed - faster - fast,diphenhydramine,Depressant / sedatives,it would not fall apart during a haul . i blew unbelievably massive clouds that quickly formed into the shapes of floating morphing spiders . every car that came my way
57 dipt,57 - speed - faster - fast,dipt,Serotonergic psychedelics,strings trading energy like dominoes . i am at i am being taken up very fast now . calling this a rocket ride would not be wrong . i puke a
57 dipt,57 - speed - faster - fast,dipt,Serotonergic psychedelics,eccentric looking lady on a carriage driven by a shetland pony emerges she has a long thick pole that she sadistically hits the pony with a little rattish dog yaps and
57 dmt,57 - speed - faster - fast,dmt,Serotonergic psychedelics,rush to hit it as soon as possible as if i am racing against the clock to get as much in me as possible . i manage to do this four
57 dmt,57 - speed - faster - fast,dmt,Serotonergic psychedelics,solve this complex alien like puzzle . as i did this the pieces came out faster and faster and i made sure i moved my arms as fast to catch every
57 dmt,57 - speed - faster - fast,dmt,Serotonergic psychedelics,the wave was forwards as i was looking backwards . movements in general felt very rapid as if it took no effort at all . there were some aspects of rapid
57 dmt,57 - speed - faster - fast,dmt,Serotonergic psychedelics,trying to catch some piece of it within their nets . some ideas are so quick that they dart right through the nets and others are so large that they eat
57 dob,57 - speed - faster - fast,dob,Serotonergic psychedelics,bridge across the industrial canal into the lower is raised up vertically so ships can pass and then lowered again for automotive and pedestrian acess . it was up when we
57 doi,57 - speed - faster - fast,doi,Serotonergic psychedelics,would be able to handle it . our first mistake was getting bored with the slow and deciding to take two and a half each more hits at the mark .
57 dom,57 - speed - faster - fast,dom,Serotonergic psychedelics,a shallow incline . the comeup proves itself to be continuously gentle and gradual a slow climb up a shallow incline . it is like slowly lowering myself into a warm
57 dpt,57 - speed - faster - fast,dpt,Serotonergic psychedelics,types in tweed suits or lab coats often sporting national health style specs from the period . there were shelves and racks of rounded cod futuristic looking devices whose forms resembled
57 dpt,57 - speed - faster - fast,dpt,Serotonergic psychedelics,with his gear he had his comforter wrapped around his head and body . a passing hiker joked with him about needing mules and asked if he was moving in .
57 dpt,57 - speed - faster - fast,dpt,Serotonergic psychedelics,cross and let ravens tear out my eyes . no the tactic is sublety . slow growth of seeds planted in the rusty cracks of the machine where it has fallen
57 dxm,57 - speed - faster - fast,dxm,Dissociative psychedelics,the bullets where white and had points to their heads . zipping along at real fast speeds . and the robber was always just out of their reach . he was
57 echinopsis pachanoi,57 - speed - faster - fast,echinopsis pachanoi,Serotonergic psychedelics,perform . think of it like a race car . yes it can go really fast but otherwise unless up to driving it will remain at normal cruising speed . spent
57 echinopsis pachanoi,57 - speed - faster - fast,echinopsis pachanoi,Serotonergic psychedelics,pink could not be appropriate to the gay rights movement as they have come a long way over DATE DATE . they are not naive these days so i viewed their
57 echinopsis pachanoi,57 - speed - faster - fast,echinopsis pachanoi,Serotonergic psychedelics,but slightly different to the one we got from the markets . this one had long nasty spikes the other one had tiny harmless things . this one had six ridges
57 echinopsis peruviana,57 - speed - faster - fast,echinopsis peruviana,Serotonergic psychedelics,to my advantage and tilted the bucket every which way this made things go much faster . not fast but faster than it would have been . overall the system worked
57 echinopsis peruviana,57 - speed - faster - fast,echinopsis peruviana,Serotonergic psychedelics,in her younger days she could easily have killed me she is stronger then me faster then me and deadlier then me . but we are equal and both a part
57 ethylphenidate,57 - speed - faster - fast,ethylphenidate,Stimulants,been comparable to various combinations of e speed and coke . some have been more speedy some more cokey and some more like a nice none of them have have had
57 fentanyl,57 - speed - faster - fast,fentanyl,Depressant / sedatives,looks like a piece of clear thin plastic slightly stiffer than tape with the delivery rate and marked on one side and adhesive on the other . the brand name duragesic
57 gabapentin,57 - speed - faster - fast,gabapentin,Depressant / sedatives,hill an on a recumbent bicycle with the wind nearly blowing off your helmet and passing up cars . control of the bike is perfectly steady . no safety risk unless
57 heroin,57 - speed - faster - fast,heroin,Depressant / sedatives,experience i will try to add as many details as possible but this is decently short and there was much to i rail a pretty short line much shorter than what
57 ibogaine,57 - speed - faster - fast,ibogaine,Serotonergic psychedelics,i began to see strange animated animals . they were all very puffy and had short stubby legs with large rounded bodies . i remember thinking that they could never walk
57 ketamine,57 - speed - faster - fast,ketamine,Dissociative psychedelics,string . i needed slight support to walk these simple steps and everything seemed to slow down . when i picked up a glass of water i found its touch to
57 ketamine,57 - speed - faster - fast,ketamine,Dissociative psychedelics,any suspicious aircraft without questions . from what i could gather we had to run fast from some deal gone bad in our private tiny jet planes flying over the ocean
57 lophophora williamsii,57 - speed - faster - fast,lophophora williamsii,Serotonergic psychedelics,contain understandable phrases many in english . the water drum singing staff and rattle are passed clockwise around the teepee each person having the opportunity to lead prayer . those who
57 lorazepam,57 - speed - faster - fast,lorazepam,Depressant / sedatives,thought to be heard as i am still able to write the body is heavy slower and slightly uncoordinated . it takes deliberateness to complete a bodily action . pulse rate
57 lsd,57 - speed - faster - fast,lsd,Serotonergic psychedelics,faces to make them either better looking or uglier . i could make their noses longer and make their ears bigger . i could change the color of their eyes as
57 lsd,57 - speed - faster - fast,lsd,Serotonergic psychedelics,a high speed . we then both looked down at our tires spinning ever so slowly over the ground and bursted out laughing . we must have been going only two
57 lsd,57 - speed - faster - fast,lsd,Serotonergic psychedelics,in big cities need packages transported from point a to point b in a very short amount of time faster than the tortoises with arthritis can carry them these people pay
57 lsd,57 - speed - faster - fast,lsd,Serotonergic psychedelics,have to have some sense of control balance posture but also you have to turn fast and for that you need to lose control . like riding the carousel you have
57 mdma,57 - speed - faster - fast,mdma,Entactogens,totaled and the repairs are final . this speeding locomotive is always at the same pace it gets to the point before i it beats me there everyt ime . going
57 mdma,57 - speed - faster - fast,mdma,Entactogens,truth issues not related to the speed he has been up ' himself in his time . these days i repeat use in the same way going to parties of worthwhile
57 mdma,57 - speed - faster - fast,mdma,Entactogens,them by opening the door as soon as they tapped it . kids might be quick and nimble but not so much so that they can pull stunts that easily .
57 mdma,57 - speed - faster - fast,mdma,Entactogens,if you want a quick rush that is as good but wo nt last as long do one line of coke then one line of crank . the rush is better
57 mdpv,57 - speed - faster - fast,mdpv,Stimulants,with PERSON and by i mean someone who is me it is more convenient and quicker to type instead of swim or the persons real name sorry but its a bit
57 mescaline,57 - speed - faster - fast,mescaline,Serotonergic psychedelics,the coyote or that of the javelina . the coyote only notes the fragrance in passing as it ambles through the desert in search of gratification wrought by its own cunning
57 methoxetamine,57 - speed - faster - fast,methoxetamine,Dissociative psychedelics,read it and everything . but really slow . if a car goes really really fast then you can barely make out anything but you can get a lot more words
57 mitragyna speciosa,57 - speed - faster - fast,mitragyna speciosa,Depressant / sedatives,above this very sentence was typed within minutes exactly . albeit i am usually a fast typer the speed and accuracy in which the words flowed from my fingers is amazing
57 modafinil,57 - speed - faster - fast,modafinil,Stimulants,needed . on my way to class i found myself grinding my teeth . definitely speedy right now . this is oh wow i am feeling so speedy . want to
57 morning glory,57 - speed - faster - fast,morning glory,Serotonergic psychedelics,. yes that my real speed . but on this trip i was typing as fast as i was thinking . i could just have a thought and it would fly
57 morning glory,57 - speed - faster - fast,morning glory,Serotonergic psychedelics,PERSON PERSON PERSON PERSON PERSON rama hare rama rama rama hare hare . but not quickly in a staccato fashion but very very slowly savoring the sound and movement of my
57 morning glory,57 - speed - faster - fast,morning glory,Serotonergic psychedelics,few of them so that anyone thinking about using them can be informed ahead of time . they are kind of long so i will try to abbreviate them a bit
57 morning glory,57 - speed - faster - fast,morning glory,Serotonergic psychedelics,or something . they sounded like swishswishswshshsshshsh something odd like that . they would get faster then slower . i was amazed . at first i thought it was construction but
57 nitrous oxide,57 - speed - faster - fast,nitrous oxide,Dissociative psychedelics,exists because we create ugliness and vice versa . tall comes into being because of short . good becomes good because evil is recognized . by naming things we observe them
57 nitrous oxide,57 - speed - faster - fast,nitrous oxide,Dissociative psychedelics,a bank of ' h ' cylinders to liquid nitrous . these cylinders last much longer than a bank of the ' h ' cylinders and they were having to reorder
57 pcp,57 - speed - faster - fast,pcp,Dissociative psychedelics,boom . when you make a turn on a sailboat the boom swings over very fast and because of its speed you have to duck under it or else you end
57 propylhexedrine,57 - speed - faster - fast,propylhexedrine,Stimulants,my little blue salmon and friends . i asked my main source of intel on speedy drugs and he told me that he knew a few speedheads who tweaked off it
57 propylhexedrine,57 - speed - faster - fast,propylhexedrine,Stimulants,more standard speed head response . unfortunately my money is tight at this moment in time and so i had to let it so i took it a little before started
57 psilocybin mushrooms,57 - speed - faster - fast,psilocybin mushrooms,Serotonergic psychedelics,somewhat reckless decision and i absolutely do not recommend doing this mushies can kick in fast . fortunatly he had just swallowed his and not held them in his cheeks so
57 psilocybin mushrooms,57 - speed - faster - fast,psilocybin mushrooms,Serotonergic psychedelics,my way going on a country back road and i replied you have to go fast just be thinking was like because i had little concept of numbers . she soon
57 psilocybin mushrooms,57 - speed - faster - fast,psilocybin mushrooms,Serotonergic psychedelics,i mistyped and was annoyed i think . speed with my thoughts . i can slow down or i can type fast . there is a need to be fast becaise
57 psilocybin mushrooms,57 - speed - faster - fast,psilocybin mushrooms,Serotonergic psychedelics,sitting behind a red light in a bmw and as the light turns green you accelerate . the bmw goes smoothly but fast into acceleration and your body for a second
57 salvia divinorum,57 - speed - faster - fast,salvia divinorum,Other,a green and towered over the other by at least a foot . all wore period clothing the women in hoop skirts and holding parasols the man in edwardian top hat
57 salvia divinorum,57 - speed - faster - fast,salvia divinorum,Other,or rectangular pieces of wood or something and spinning of their own free will not fast just rotating and moving sort of . my friends were laughing at me so then
57 salvia divinorum,57 - speed - faster - fast,salvia divinorum,Other,a position even on a cement floor but secure enough where i was going nowhere fast except to be able to swivel around to reach my knapsack if needed . with
57 salvia divinorum,57 - speed - faster - fast,salvia divinorum,Other,a white haired man . i am pulled up into something . it moves very fast . immediatly it is known to me that i am with the circus and we
58 25i-nbome,58 - class - teacher - homework,25i-nbome,Serotonergic psychedelics,class is looking pretty nice . realized i was at baseline when it hit pretty quick . just sort of feel weird about being in class all of a sudden my
58 25i-nbome,58 - class - teacher - homework,25i-nbome,Serotonergic psychedelics,and sped off to class before i do anything really interestingly enough i able to pass for normal througout DATE DATE . math class was extremely fascinating . i remember writing
58 25i-nbome,58 - class - teacher - homework,25i-nbome,Serotonergic psychedelics,. i decided to take it at the start of an hour and a half long class so it would start kicking in near the end of the class . a
58 25i-nbome,58 - class - teacher - homework,25i-nbome,Serotonergic psychedelics,school . through the first classes i was still tripping slightly . then in my period i crashed and passed the fuck conclusion i honestly did know that PERSON had the
58 2c-i,58 - class - teacher - homework,2c-i,Serotonergic psychedelics,accomplished . i always make excuses to put off tasks but now feels like the time to disregard any excuse and just get stuff done . i decide to go down
58 2c-i,58 - class - teacher - homework,2c-i,Serotonergic psychedelics,is only the second course i taken in college that had elements that took precious time away from studying the material and then i was overcome by the feeling of how
58 2c-i,58 - class - teacher - homework,2c-i,Serotonergic psychedelics,you were young . there are these professors who claim that you should study something slowly until you understand it yet with all this arbitrary bs you have to do just
58 2c-i,58 - class - teacher - homework,2c-i,Serotonergic psychedelics,have to do just to get a degree you ca possibly afford to study anything slowly without finding yourself too old to do anything by the placeholder you get your i
58 5-meo-amt,58 - class - teacher - homework,5-meo-amt,Serotonergic psychedelics,class extremely well this was an intimate lab class with lots of interaction and i passed with flying colors . there was no way i could have faced class had i
58 5-meo-dmt,58 - class - teacher - homework,5-meo-dmt,Serotonergic psychedelics,i knew that something was wrong and that i could stay in the class any longer . i told a friend that i was feeling well and walked at the placeholder
58 adrafinil,58 - class - teacher - homework,adrafinil,Stimulants,wanting to do for a while . i started off doing my homework during the time on adrafinil time goes by so fast . i was doing all my assignments at
58 adrafinil,58 - class - teacher - homework,adrafinil,Stimulants,hit me i was more focused in school than i had been in a very long time . the subject matter was even that interesting but i had complete focus on
58 alprazolam,58 - class - teacher - homework,alprazolam,Depressant / sedatives,did i know this was horrible fate waiting to . first . rising action first period arrived . i was just sitting in class ignoring the teachers comments . thoughts were
58 amphetamine,58 - class - teacher - homework,amphetamine,Stimulants,every word the teacher was saying but got mad that my hand was going as fast as my mind . i felt as if grades were the most important thing to
58 amphetamine,58 - class - teacher - homework,amphetamine,Stimulants,still but it was easier than i had expected . but because of this intensly speedy mood i was in i would have been bored just chillin in class like u
58 amphetamine,58 - class - teacher - homework,amphetamine,Stimulants,it typically takes me . i was jittery as i waited for it to be time for me to leave for me once i made it to that class i was
58 amphetamine,58 - class - teacher - homework,amphetamine,Stimulants,and marker i started answering problems with hardly any effort and got them all right faster than anyone in my class . i had never felt better in my life .
58 amt,58 - class - teacher - homework,amt,Serotonergic psychedelics,school i was never so nervous in my life . i walked to my last period class but on the way there i saw a group of administrators in the hall
58 argyreia nervosa,58 - class - teacher - homework,argyreia nervosa,Serotonergic psychedelics,but wait . math continued for minutes . history was next . history went by slowly . i was mildly nauseous and mildly nervous . about midway through class i felt
58 argyreia nervosa,58 - class - teacher - homework,argyreia nervosa,Serotonergic psychedelics,forgot to look in the mirror . when i returned the teacher still arrived . time seemed to drag on . the classroom barely felt real . eventually the teacher came
58 atomoxetine,58 - class - teacher - homework,atomoxetine,Stimulants,i did notice a better ability for me to study . i could study for longer periods of time without being distracted and once i finished the goal i gave myself
58 bupropion,58 - class - teacher - homework,bupropion,Antidepressants / antipsychotics,decided to rest as best i could in my next class i spent the whole period breathing deep and trying to rest . i went to look at myself in the
58 caffeine,58 - class - teacher - homework,caffeine,Stimulants,the class just bugs the shit out of me . i did finish my work faster than ever with grade but my handwriting was diminished due to the shaking of my
58 caffeine,58 - class - teacher - homework,caffeine,Stimulants,on me . i ca sit still in class and i do the work very quickly . i become much more sociable and assertive . i also become more confident in
58 calea zacatechichi,58 - class - teacher - homework,calea zacatechichi,Oneirogens,and found learning far easier than i normally do all the while with whales floating slowly around the library all in all it a pleasant mild high and good study aide
58 cannabis spp.,58 - class - teacher - homework,cannabis spp.,Depressant / sedatives,takes about minutes to math sober and about to do french homework . i still pass my classes with and just doing homework high was horrible . i still pass my
58 cannabis spp.,58 - class - teacher - homework,cannabis spp.,Depressant / sedatives,back to look at the front of the class i realized that i was no longer in my classroom but in some place i had never been before . it was
58 cannabis spp.,58 - class - teacher - homework,cannabis spp.,Depressant / sedatives,if it really happened . anyway it felt amazing like a about an hour had passed since class started and the teacher was starting to notice that there was something wrong
58 cannabis spp.,58 - class - teacher - homework,cannabis spp.,Depressant / sedatives,enough . what i do . i do even know what i do half the time and it not enough . i do even know what i want and that what
58 clonazepam,58 - class - teacher - homework,clonazepam,Depressant / sedatives,of what had happened in class . i forget what homework was assigned that class period and even that we had had a pop test that played a major role in
58 clonazepam,58 - class - teacher - homework,clonazepam,Depressant / sedatives,. i remember coming back and going to health class knowing it was the last period where my attendance would matter . i slept through the entire class . class ended
58 cocaine,58 - class - teacher - homework,cocaine,Stimulants,studying under these circumstances both keeps me awake and focused and helps me learn information faster . i got about half a gram for from my usual source only to find
58 cocaine,58 - class - teacher - homework,cocaine,Stimulants,for the last . i always noticed the correlation between usage and difficult or stressful periods in my life . i traded the knowledge of the experience for respect of the
58 cocaine,58 - class - teacher - homework,cocaine,Stimulants,i was a junior i realized that i was getting dumb . i could no longer perform complex mental operations especially in math which used to be my best subject .
58 datura spp.,58 - class - teacher - homework,datura spp.,Deliriants,with excitement awaiting the effects to take hold . class had ended it was lunch time and about . had past and i was feeling really relaxed kind of like a
58 datura spp.,58 - class - teacher - homework,datura spp.,Deliriants,just sat back and watched the other students do their thing for most of the period until a girl i knew got up and threw up in the trashcan . i
58 dimenhydrinate,58 - class - teacher - homework,dimenhydrinate,Deliriants,a alternative school and they ca nt tell i m tripping hard . so first period i was at my peak of the trip and i saw a kid in the
58 dimenhydrinate,58 - class - teacher - homework,dimenhydrinate,Deliriants,and mumbling and i was completely incoherent and really did make any i proceeded to period where my teacher who was normally considerably nicer than my gym teacher soon was asking
58 diphenhydramine,58 - class - teacher - homework,diphenhydramine,Depressant / sedatives,tell what people were saying who was who anything . alas i got to first period but to my surprise it was the wrong class . i got a pass from
